117.0000	29700	3 0 1 4 6 5 9 7 8 2 
148.0000	25300	4 8 6 2 0 7 3 1 5 9 
100.0000	26700	5 1 8 0 4 7 2 6 3 9 
105.0000	23600	1 8 9 2 5 6 7 0 4 3 
51.0000	22100	2 3 5 9 7 0 4 6 1 8 
78.0000	23400	5 1 2 7 9 8 3 4 6 0 
63.0000	22000	5 3 0 4 1 7 9 8 6 2 
50.0000	19700	4 6 2 7 1 9 5 8 3 0 
88.0000	23600	8 7 1 0 5 4 2 3 9 6 
64.0000	28900	6 8 2 7 9 3 1 0 5 4 
72.0000	23800	8 6 0 7 3 4 2 5 1 9 
70.0000	18100	1 8 6 3 2 7 0 5 9 4 
56.0000	29500	4 0 8 5 9 7 6 3 2 1 
109.0000	27400	1 6 4 0 2 3 5 8 9 7 
44.0000	18600	2 0 1 3 7 6 5 9 8 4 
73.0000	13000	0 4 8 1 7 5 9 6 2 3 
54.0000	20000	3 9 5 0 7 4 6 1 2 8 
63.0000	26500	0 5 6 1 2 8 3 9 4 7 
54.0000	23100	4 0 7 6 3 5 9 8 1 2 
85.0000	19800	9 4 7 2 1 8 0 6 5 3 
