102.0000	290500	38 11 2 49 41 47 72 99 45 9 88 92 78 53 87 71 68 5 66 55 6 42 3 7 54 12 25 52 8 70 98 17 56 20 4 91 31 21 35 84 58 34 10 37 82 14 85 1 22 40 61 26 46 83 79 94 28 95 86 80 36 73 50 51 97 67 89 43 60 77 16 29 48 39 57 93 90 81 76 74 13 63 59 32 23 19 62 65 27 75 96 44 33 24 30 15 69 64 0 18 
113.0000	312200	96 90 4 95 14 93 39 25 27 22 77 59 70 53 15 23 88 6 56 43 62 83 20 47 55 74 11 60 86 29 3 58 37 81 51 10 92 67 79 41 13 99 24 26 2 68 30 21 31 5 35 42 65 45 75 49 64 44 89 63 7 1 8 19 85 78 18 54 36 34 46 12 61 50 17 71 28 84 87 97 52 9 40 66 94 38 82 33 0 73 76 57 72 16 98 48 91 80 69 32 
108.0000	187700	2 24 31 53 40 95 43 56 87 38 67 46 68 69 5 78 14 60 57 39 62 50 22 49 85 20 25 18 90 1 10 42 17 96 52 74 45 32 3 27 97 30 9 36 61 58 21 86 59 6 8 26 15 84 47 37 72 33 71 65 82 44 79 76 55 63 75 80 51 12 0 16 13 98 73 7 92 66 4 81 93 34 94 54 23 48 70 83 35 89 88 29 99 41 64 28 19 11 91 77 
129.0000	323900	82 20 72 51 99 37 13 26 93 34 58 29 47 23 36 1 33 95 67 8 62 3 14 25 97 90 83 42 78 63 65 60 98 73 96 91 44 77 38 57 40 66 5 52 49 53 86 76 56 2 19 11 70 59 45 31 74 46 39 50 9 12 16 43 69 75 6 80 89 32 88 30 92 48 24 87 41 54 85 84 7 79 15 64 71 35 81 17 4 28 94 0 61 10 21 68 55 18 27 22 
121.0000	233000	20 0 30 91 16 32 39 71 18 11 62 77 95 6 84 93 70 33 67 38 8 10 73 87 19 49 9 76 64 86 40 50 26 51 98 22 68 24 21 31 96 57 94 27 43 99 74 66 79 44 63 35 29 80 72 78 90 69 54 82 89 58 4 61 42 23 45 1 14 46 85 53 83 41 59 97 47 34 12 55 56 28 13 15 36 17 75 65 48 81 88 7 5 37 25 52 3 92 60 2 
107.0000	217500	45 11 26 86 27 62 20 60 42 88 78 29 57 98 9 74 96 25 52 7 75 32 89 90 43 38 19 50 85 8 73 22 33 82 59 36 31 58 37 71 65 44 79 6 21 1 39 61 30 91 4 47 51 77 92 46 80 14 72 18 41 12 15 70 93 64 17 24 56 13 81 35 2 10 97 83 54 28 48 34 53 67 94 40 23 0 3 87 99 68 49 95 55 66 5 76 69 84 63 16 
111.0000	223100	9 14 79 54 96 23 27 50 97 29 48 62 81 64 80 59 43 99 41 33 95 8 92 82 87 30 35 89 19 51 10 45 75 44 17 31 3 63 71 15 18 52 2 13 47 86 49 32 90 37 94 69 73 7 88 28 55 77 11 58 34 24 98 53 36 56 16 57 5 68 25 72 76 40 21 83 74 38 26 20 61 22 60 0 42 84 4 12 93 91 70 65 78 39 6 66 1 85 46 67 
118.0000	229900	89 40 25 84 5 69 45 17 76 7 31 58 70 1 51 35 18 16 2 11 68 97 9 52 95 86 41 85 64 28 75 56 90 62 48 21 80 29 33 96 83 39 74 61 8 67 15 32 19 34 24 88 63 6 27 72 92 36 54 26 93 30 94 3 38 55 37 73 78 10 22 42 71 81 65 82 13 47 77 59 4 49 23 57 50 79 66 20 14 43 98 12 0 99 44 46 53 91 87 60 
130.0000	268100	89 46 98 37 9 54 38 53 22 28 1 61 11 99 49 62 8 31 70 78 3 42 15 86 10 51 79 59 16 97 82 73 68 40 13 6 67 69 45 64 90 58 52 26 35 71 24 93 50 25 66 41 30 33 88 17 76 2 57 44 87 81 14 20 48 47 39 56 55 63 32 85 80 21 4 12 34 74 36 92 94 19 5 65 75 84 29 91 60 43 77 27 0 18 23 95 72 7 83 96 
118.0000	242600	71 49 92 93 72 75 89 51 25 50 26 13 10 86 43 80 0 6 64 47 7 12 4 56 22 19 55 82 15 61 8 85 29 48 96 27 88 36 23 33 78 35 65 60 53 84 77 1 42 11 62 99 39 38 37 30 54 16 20 40 59 18 28 68 63 79 45 76 74 91 87 98 67 2 90 69 83 14 46 5 81 9 34 95 66 41 24 44 3 70 94 57 58 32 97 31 21 73 52 17 
