100.0000	1081900	35 17 14 48 5 40 45 69 50 33 59 39 32 49 18 10 65 12 25 64 47 21 43 23 38 8 22 41 61 51 6 1 9 24 34 62 19 42 2 36 20 44 54 56 63 68 0 4 13 28 46 26 37 55 60 58 15 11 67 53 3 66 52 31 16 29 7 30 27 57 
101.0000	1136900	26 29 35 38 15 21 39 43 13 7 49 45 23 20 50 8 58 27 24 52 6 37 56 18 68 22 64 5 44 51 40 4 55 33 30 62 54 69 3 47 48 53 28 61 34 31 19 11 1 42 60 2 0 41 63 32 65 14 59 10 36 12 16 17 46 25 9 57 67 66 
93.0000	746600	27 47 60 66 9 5 21 3 56 23 68 57 24 12 0 37 11 2 18 51 38 65 33 22 4 41 67 44 6 7 64 62 36 35 39 50 63 15 34 28 17 8 26 61 54 10 40 30 14 29 59 46 52 69 53 31 58 42 13 25 16 48 1 43 45 49 20 19 55 32 
103.0000	642800	16 36 4 56 7 34 59 61 47 27 40 13 29 57 45 39 0 8 5 23 53 20 35 18 24 14 31 28 62 10 67 52 42 15 54 65 6 19 33 3 22 12 60 49 21 1 30 32 38 51 63 17 9 68 48 25 66 64 69 44 41 58 46 55 11 37 2 50 26 43 
109.0000	494100	35 59 67 37 39 34 57 2 30 9 55 53 14 42 23 22 24 44 26 29 11 58 65 43 69 41 10 27 3 6 48 40 7 31 1 63 64 66 49 56 16 15 52 61 4 20 62 33 46 54 60 68 12 5 38 17 45 50 25 8 18 19 13 0 47 21 28 51 32 36 
84.0000	447900	63 20 24 31 9 27 7 6 68 62 50 2 46 65 11 54 48 14 17 8 66 55 60 30 45 67 19 57 23 5 69 26 52 40 29 22 39 32 28 33 42 34 4 38 1 53 15 13 61 3 16 49 25 58 43 12 36 10 37 41 0 18 51 44 64 56 47 21 59 35 
92.0000	393300	48 33 28 25 1 10 27 60 29 19 9 6 34 32 5 45 23 21 58 52 7 41 3 64 63 16 35 4 69 31 2 42 57 15 8 30 17 18 56 0 11 13 68 36 47 50 51 46 39 20 22 37 62 59 67 66 24 54 65 44 26 14 38 40 49 53 12 61 43 55 
104.0000	456600	8 51 1 20 41 2 15 66 56 40 61 32 55 50 46 63 31 0 39 23 4 9 35 42 49 27 21 7 34 13 30 68 44 37 17 45 11 53 60 33 54 16 69 36 58 64 28 67 5 29 24 10 3 59 25 6 14 48 12 19 57 26 38 43 62 65 18 22 52 47 
98.0000	369700	56 5 42 53 51 24 2 32 1 62 3 14 13 8 45 9 67 11 29 69 38 16 55 20 0 27 18 33 46 15 44 41 65 52 63 59 25 30 35 64 7 6 61 22 17 48 10 12 43 50 58 37 28 19 47 36 39 26 21 23 4 54 57 34 60 40 49 68 31 66 
81.0000	528100	34 0 56 27 26 20 8 41 67 66 69 49 25 12 7 23 3 42 52 54 31 10 60 33 6 46 53 13 47 58 14 4 17 63 38 18 29 16 1 22 24 15 32 37 30 19 35 62 50 65 64 51 36 21 2 57 45 5 39 40 11 44 48 28 55 61 9 68 43 59 
101.0000	475300	52 11 20 9 59 18 49 41 25 44 58 1 63 64 37 19 34 21 46 69 50 7 53 54 60 8 62 33 47 13 65 66 26 3 0 68 15 61 23 12 42 35 22 6 24 4 16 56 40 45 27 2 57 28 48 32 5 39 17 67 10 31 43 55 29 36 51 30 38 14 
102.0000	398000	68 51 24 28 40 22 1 0 6 27 65 17 31 59 44 12 66 41 52 35 29 58 60 69 57 32 43 8 37 26 16 21 20 11 36 10 2 46 15 30 3 49 47 7 42 61 45 54 5 64 56 63 34 13 4 14 9 55 62 25 50 18 33 38 67 48 39 19 23 53 
85.0000	372800	68 69 30 29 1 53 62 8 56 10 23 32 7 61 15 54 27 49 31 33 0 52 41 19 45 6 14 48 25 21 59 42 40 51 28 37 26 47 12 13 58 55 63 16 43 67 11 36 35 44 38 50 17 24 9 46 64 34 5 4 65 39 18 22 2 20 66 57 3 60 
85.0000	361500	46 31 40 36 43 68 55 42 11 5 32 63 61 33 59 58 10 0 20 8 50 17 54 49 66 15 3 45 7 47 26 64 44 22 12 28 19 35 62 69 18 34 21 27 53 1 48 23 29 37 4 60 14 67 2 25 41 24 9 39 51 38 65 57 6 16 56 30 13 52 
85.0000	201200	66 26 12 11 22 35 65 28 9 17 3 13 5 36 15 48 32 1 52 62 8 68 24 42 38 57 53 47 54 29 18 14 39 49 40 31 20 10 58 27 56 60 43 30 34 69 16 33 23 61 19 44 41 25 0 55 7 37 63 51 50 46 2 67 45 59 64 21 6 4 
112.0000	358500	17 52 64 27 67 68 47 8 48 25 3 1 60 41 69 53 21 33 51 14 31 35 42 29 15 55 0 19 18 23 61 7 5 10 37 38 65 16 43 32 46 54 24 56 45 2 59 62 40 58 50 26 49 57 36 28 34 22 6 9 20 12 4 11 13 39 63 30 66 44 
105.0000	396800	16 3 15 6 66 12 56 32 10 39 55 14 21 62 9 61 34 22 29 67 43 48 19 65 13 54 35 28 30 11 40 68 53 60 4 7 2 51 63 36 44 5 1 27 52 57 8 45 49 59 38 64 26 23 18 37 69 20 17 41 24 47 25 50 42 58 31 46 33 0 
113.0000	368400	38 40 35 14 50 36 6 2 22 63 21 54 18 31 27 39 49 5 42 68 30 8 52 26 0 56 12 66 28 64 16 1 58 11 34 62 17 60 44 67 47 37 29 65 51 41 24 57 4 53 9 46 59 10 55 33 69 48 23 7 32 13 3 61 15 45 25 19 43 20 
99.0000	109200	54 32 61 57 20 33 46 47 40 9 37 16 62 10 1 19 52 49 0 44 2 48 55 17 68 24 45 13 51 11 59 7 21 4 63 34 23 42 26 50 30 18 27 25 5 14 35 53 69 3 29 8 15 6 38 22 39 66 65 58 56 36 41 67 60 28 31 64 43 12 
105.0000	115200	59 40 69 45 64 61 16 4 39 56 15 1 44 17 68 23 21 57 12 65 53 50 46 60 54 14 32 27 29 18 11 24 34 5 48 31 67 51 8 62 26 7 63 43 66 52 33 38 49 10 2 58 42 3 13 20 28 36 37 55 22 9 30 0 41 47 6 19 25 35 
