252.0000	1926500	28 57 61 23 38 6 54 24 49 3 47 19 11 41 70 13 25 21 78 32 69 50 16 22 35 12 36 15 76 30 10 2 53 68 73 60 8 31 64 26 51 4 67 7 52 17 58 40 18 42 39 20 77 75 0 45 48 1 79 62 72 56 71 55 66 59 63 46 44 43 27 29 34 74 9 65 33 37 5 14 
189.0000	1619600	49 2 5 12 32 25 34 6 8 66 44 42 72 63 41 43 70 10 57 7 29 74 14 45 60 73 36 48 55 39 67 27 62 16 59 4 17 65 46 76 31 53 22 21 79 58 18 1 24 37 3 77 15 19 78 33 75 68 30 52 50 40 71 23 26 47 64 69 13 28 38 11 0 51 35 61 54 20 56 9 
137.0000	853800	60 43 1 5 6 31 64 16 62 52 32 26 13 55 40 12 48 0 34 56 22 30 70 4 15 21 51 71 65 38 17 57 66 37 10 49 36 61 44 67 14 9 24 19 39 72 68 25 41 42 78 27 23 20 35 7 73 69 53 77 45 63 74 59 33 54 28 11 50 76 79 47 2 3 18 29 46 75 58 8 
122.0000	676500	26 39 55 23 8 77 63 51 59 66 69 25 58 43 70 62 2 75 36 6 37 47 18 60 71 19 33 10 12 49 32 1 48 5 53 11 0 54 78 17 38 57 40 52 34 16 50 64 30 13 67 65 28 45 29 79 35 3 68 24 21 56 31 74 61 72 7 76 4 41 73 27 46 22 42 9 14 44 20 15 
94.0000	851300	7 79 45 6 13 37 43 26 69 23 66 20 75 2 53 11 71 74 61 47 76 57 32 3 8 54 14 70 39 5 33 38 22 49 73 72 40 12 77 56 9 48 63 28 60 35 42 1 55 62 17 29 18 67 31 36 25 41 34 15 58 65 4 19 59 78 50 27 44 21 46 24 51 68 64 52 16 10 0 30 
114.0000	593800	54 1 44 16 25 19 7 9 6 17 2 30 0 24 40 69 65 39 45 50 37 42 43 34 33 77 76 13 26 32 47 71 62 70 56 73 12 67 48 35 10 66 49 22 64 21 52 5 57 74 23 38 59 72 79 36 63 8 27 51 18 14 78 15 68 41 53 28 46 75 61 29 60 31 11 58 3 55 20 4 
88.0000	699400	4 14 22 31 34 72 64 56 69 12 6 55 36 46 44 19 76 68 18 37 5 11 40 78 53 35 21 10 30 13 50 79 71 58 73 32 26 3 27 74 49 16 43 54 38 62 48 33 60 0 59 15 1 67 42 65 52 39 41 70 23 63 75 45 28 77 61 9 47 29 57 25 20 7 17 2 51 24 66 8 
104.0000	577600	72 53 73 60 66 10 29 28 16 11 33 6 26 4 49 25 42 19 18 64 46 48 24 27 51 3 35 30 32 56 38 1 55 13 67 77 37 34 61 7 50 54 0 76 69 41 65 9 62 20 63 45 14 5 70 21 71 22 75 2 12 36 31 74 40 52 68 79 58 44 59 78 15 39 23 8 47 57 43 17 
94.0000	740900	8 30 33 52 72 65 55 39 59 4 3 32 69 64 45 42 2 77 68 28 53 70 17 78 37 6 19 20 49 22 51 34 9 14 44 63 1 76 50 12 41 60 56 7 58 38 31 47 71 29 10 67 79 62 54 43 18 57 23 24 40 73 66 46 0 21 13 27 15 36 25 61 75 35 26 48 74 11 16 5 
113.0000	1122800	34 9 52 11 29 20 12 79 8 75 42 60 32 74 72 69 53 41 50 14 64 65 4 48 17 70 13 40 19 78 51 0 63 38 1 44 39 26 16 10 31 7 27 57 23 36 47 58 61 25 2 59 6 46 67 66 37 28 21 76 54 22 5 3 77 43 56 24 62 49 15 68 73 45 18 30 71 35 55 33 
90.0000	251300	73 72 25 9 0 16 45 70 67 33 53 4 32 39 51 7 21 10 60 12 44 31 40 29 3 64 49 66 18 48 78 17 50 8 59 42 57 47 54 65 30 58 13 63 20 55 69 35 61 6 68 71 62 38 24 2 1 19 41 23 34 14 15 26 5 43 36 76 27 46 77 79 75 22 11 74 37 28 56 52 
102.0000	192000	12 29 32 3 11 27 43 58 15 60 52 31 64 1 48 38 57 49 65 50 46 22 35 16 66 69 55 59 30 21 78 13 26 63 73 45 70 72 41 75 0 47 61 44 33 17 7 24 36 25 56 14 51 23 79 4 2 76 67 18 5 54 19 77 71 39 53 20 28 9 34 62 68 37 42 10 74 6 40 8 
87.0000	139900	17 71 11 56 42 29 21 7 5 33 16 32 26 0 8 55 18 31 22 2 6 12 47 66 44 48 70 34 40 54 43 53 15 78 19 27 62 73 37 57 60 38 3 52 68 63 79 20 61 75 25 39 10 59 41 65 77 74 14 4 58 13 49 76 45 36 28 23 46 35 64 67 72 51 9 24 69 30 50 1 
105.0000	215700	28 68 76 53 60 26 52 62 78 0 72 42 8 25 43 4 16 71 13 49 63 31 69 79 11 15 77 51 34 36 45 1 30 12 19 33 40 67 32 46 56 55 23 73 39 27 74 6 47 9 29 35 2 75 41 20 3 37 18 59 57 61 64 38 48 22 44 17 50 5 58 10 65 14 66 24 70 21 54 7 
