104.0000	765700	5 32 51 8 22 3 52 23 34 59 53 36 30 31 49 9 50 2 4 33 21 38 41 6 17 1 26 28 57 43 12 16 45 27 14 44 29 15 20 46 37 47 56 18 13 7 24 58 42 35 0 40 39 25 54 19 10 48 11 55 
99.0000	684000	21 17 9 28 29 37 54 34 43 27 40 10 56 24 3 59 7 32 30 25 48 8 58 1 18 31 41 5 26 52 46 33 11 15 42 13 44 35 49 0 19 38 47 55 57 4 39 53 20 14 22 2 51 45 6 16 12 50 23 36 
99.0000	815900	12 43 51 33 32 22 49 30 36 57 20 10 1 14 35 38 5 40 54 15 25 4 37 6 50 27 41 29 13 39 34 18 17 23 16 9 24 55 21 7 42 8 45 11 48 19 46 58 53 47 31 52 56 26 0 28 3 59 44 2 
109.0000	722300	0 41 52 22 3 14 53 21 17 37 30 34 13 59 4 12 16 31 1 47 36 10 49 57 24 8 2 28 51 25 35 50 15 19 46 23 9 42 56 39 45 54 7 58 40 55 26 38 44 11 29 6 32 48 27 43 20 33 5 18 
87.0000	559300	55 35 24 7 26 29 47 33 4 8 23 54 15 28 20 27 38 42 37 34 3 13 25 12 39 2 41 58 40 32 6 5 52 44 57 45 56 48 1 16 36 0 46 18 22 9 30 17 59 31 53 51 49 43 19 50 21 11 10 14 
96.0000	397600	41 21 11 17 44 18 48 51 35 12 58 55 54 27 25 36 14 4 10 1 8 19 3 5 33 13 23 0 30 9 56 37 43 39 26 24 49 20 16 59 31 40 29 7 34 32 15 22 57 46 6 42 52 2 45 38 47 50 53 28 
112.0000	418200	30 22 51 27 39 3 20 25 10 34 13 36 38 40 0 5 48 21 47 53 11 19 56 15 17 52 23 6 2 14 35 26 57 31 8 55 43 32 58 29 4 33 7 1 18 12 41 16 50 42 49 59 45 28 9 24 44 37 46 54 
99.0000	332900	13 20 53 5 9 39 7 45 2 49 22 21 54 4 59 44 41 58 43 46 3 14 51 32 52 57 18 34 12 17 25 23 8 48 56 38 1 35 50 26 16 36 37 0 6 33 42 29 55 10 31 30 47 15 28 19 40 27 11 24 
119.0000	316600	20 19 24 35 28 22 7 14 57 51 40 8 25 5 48 9 46 42 21 13 26 30 0 4 15 1 59 41 29 32 45 23 50 36 58 54 38 12 49 11 43 6 52 2 27 47 16 56 34 10 53 37 44 55 33 31 3 39 17 18 
104.0000	388200	58 1 35 9 43 12 36 56 54 31 38 46 26 16 32 23 8 7 41 13 44 6 2 55 51 27 11 17 57 53 21 37 5 28 19 45 18 34 52 15 24 3 33 10 0 40 39 47 42 50 49 25 4 48 20 59 30 14 29 22 
91.0000	363100	35 45 10 13 5 19 25 58 2 36 4 14 51 18 17 37 9 3 7 33 47 31 16 21 30 34 46 32 52 49 26 48 53 41 22 6 29 50 38 39 55 27 57 20 8 54 44 40 56 59 11 0 23 12 1 42 43 15 24 28 
99.0000	274900	27 12 57 59 10 37 6 33 0 47 15 51 28 45 30 50 5 53 24 38 46 9 23 17 16 3 2 39 18 41 29 8 11 54 31 20 48 13 42 44 56 21 14 40 35 36 34 49 55 1 52 43 58 26 4 25 7 22 19 32 
97.0000	298200	36 26 33 42 35 34 32 55 17 15 40 58 14 9 20 22 43 6 50 2 53 21 28 5 59 23 39 24 47 27 54 0 4 12 3 56 31 45 41 11 46 25 10 38 16 19 49 7 51 8 18 57 52 44 29 30 13 37 48 1 
96.0000	270700	9 48 14 2 50 40 44 6 8 57 52 12 20 27 34 11 59 32 16 53 35 43 46 30 19 54 26 1 5 22 58 3 21 42 49 36 7 24 45 28 38 23 0 15 55 10 18 37 33 39 47 51 29 25 31 13 17 41 56 4 
78.0000	271400	30 38 41 26 45 21 0 37 50 29 33 39 23 56 16 4 9 15 51 12 20 25 3 24 59 48 17 19 58 22 28 10 32 55 13 27 52 42 36 14 1 18 7 31 34 11 8 2 35 5 53 46 40 43 47 54 57 6 44 49 
105.0000	267600	26 11 1 38 52 49 48 3 57 0 16 24 44 56 40 8 2 4 20 25 30 7 5 12 28 18 47 39 58 32 36 23 45 6 54 37 17 15 31 35 53 14 46 50 34 29 9 22 19 33 41 21 59 42 13 51 10 27 55 43 
95.0000	286400	27 46 44 16 32 23 36 19 1 49 13 4 11 57 45 38 51 21 22 55 29 15 0 8 30 28 58 53 14 52 33 18 41 40 39 6 12 54 7 20 42 2 17 10 56 35 50 48 34 5 26 24 59 31 9 43 47 37 3 25 
91.0000	205600	28 42 25 26 8 14 37 17 35 7 4 31 1 40 22 21 9 51 36 5 38 45 27 29 52 53 15 57 24 47 34 33 0 59 11 46 19 58 23 20 18 32 41 44 48 16 56 30 54 13 2 49 39 55 10 50 12 43 3 6 
93.0000	275100	30 2 9 33 24 53 12 25 56 26 29 58 16 8 6 20 0 46 10 22 44 51 19 18 39 52 32 27 45 57 7 13 17 42 21 28 31 3 38 4 5 43 36 49 1 54 23 37 14 48 47 50 34 41 55 11 40 59 35 15 
84.0000	200400	45 10 24 41 28 47 38 1 26 19 21 9 56 6 14 18 52 39 12 4 3 35 5 46 55 49 36 16 50 8 37 2 32 42 20 23 33 53 25 27 43 31 59 58 54 29 0 34 11 44 7 48 51 15 30 57 13 17 40 22 
