136.0000	159500	5 2 12 3 8 19 0 13 1 27 16 18 14 22 21 10 26 25 9 24 17 23 6 4 20 7 11 15 28 29 
78.0000	125500	12 10 2 1 26 18 13 20 17 21 28 0 3 11 15 29 7 8 4 14 5 23 19 6 9 27 16 25 24 22 
79.0000	177700	3 11 10 21 2 8 20 29 28 13 26 17 14 27 6 7 9 0 23 19 1 24 18 12 4 25 16 15 5 22 
79.0000	157300	5 3 14 11 21 8 23 0 20 25 28 15 16 17 27 26 2 24 22 4 12 13 7 29 9 6 19 18 10 1 
111.0000	148400	20 4 16 17 12 25 7 13 22 28 18 6 29 26 24 15 8 19 0 9 11 2 1 10 14 27 5 3 21 23 
77.0000	131900	18 28 4 13 1 7 21 14 6 12 27 25 5 29 22 8 24 2 9 23 19 15 20 26 11 0 3 16 10 17 
88.0000	141700	25 27 5 1 6 13 15 22 24 8 9 7 14 20 28 21 29 18 10 16 11 0 4 23 2 19 17 12 3 26 
91.0000	158900	0 29 11 8 4 28 7 24 25 2 6 21 20 16 23 3 18 19 26 17 12 15 5 14 22 10 27 13 1 9 
89.0000	195200	8 1 0 16 29 3 27 11 14 26 13 22 28 21 5 24 20 2 10 23 17 12 25 18 15 4 9 6 19 7 
86.0000	171000	27 2 1 22 5 29 3 12 26 24 13 18 0 15 16 25 20 21 6 8 10 17 23 4 19 14 7 9 28 11 
98.0000	140200	2 0 24 4 17 20 27 8 3 9 22 11 6 1 16 29 5 25 13 23 26 21 28 18 7 10 15 19 12 14 
93.0000	189700	3 10 18 20 17 5 28 25 19 14 0 7 24 8 23 11 2 13 16 15 9 12 29 4 22 21 6 26 1 27 
85.0000	200800	8 20 29 14 7 15 0 17 24 3 23 28 10 12 27 1 4 5 2 22 21 25 18 13 6 16 19 26 11 9 
92.0000	149100	3 10 9 18 28 29 2 7 22 16 0 20 11 21 6 8 4 14 17 23 25 1 13 19 5 24 26 15 27 12 
78.0000	132800	20 26 11 23 12 9 28 5 29 16 4 24 2 7 13 25 18 8 3 1 17 15 14 10 21 0 22 27 19 6 
59.0000	133900	26 19 23 3 20 14 29 10 17 25 13 1 2 18 27 7 21 12 6 4 22 24 5 0 11 9 8 28 15 16 
76.0000	152900	18 3 8 12 10 7 26 4 25 27 22 15 28 5 2 11 0 23 14 29 17 19 24 1 13 21 9 16 6 20 
73.0000	146400	4 27 24 9 3 22 17 2 21 16 15 14 18 29 0 8 6 19 28 10 1 20 7 25 13 5 26 12 11 23 
58.0000	137700	17 29 25 0 9 13 23 27 20 12 11 26 16 21 28 15 1 19 24 14 4 8 2 6 22 10 5 18 3 7 
85.0000	220200	0 16 24 21 25 18 3 12 9 6 8 14 15 7 11 4 29 17 20 13 22 26 19 28 2 10 23 27 5 1 
